gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G51830,290.304870115614,-2.5791384408243774,0.1465600939578307,-17.597821966233624,2.5598086273267564e-69,5.893191421831658e-65
AT5G26920,168.69820565083882,2.9012851267238617,0.18965152432948063,15.297979475680217,7.886729367144525e-53,9.078414174520062e-49
AT5G07570,119.69104369910093,-3.608995612345103,0.24243862687347026,-14.88622361414649,4.050083610440269e-50,3.1080341626518626e-46
AT1G08430,559.4379253692715,-1.3497328350449234,0.10083656665763735,-13.385350967249487,7.364865258379767e-41,4.238848199460475e-37
AT4G23700,200.33003485647797,1.8480648396498567,0.1477348848706232,12.509332790750635,6.637943041004642e-36,3.056374493800177e-32
AT3G28345,491.3364746226829,-1.4460876592353702,0.1201542139045194,-12.035263785126208,2.318916419113695e-33,8.897682300139248e-30
AT5G10180,871.3247815653775,0.9449023238757146,0.08019919934938194,11.78194210841578,4.836566878066127e-32,1.5906777523834053e-28
AT1G02850,242.21367409045217,1.648138520447112,0.14740841066208607,11.180763112799903,5.065254253381955e-29,1.457653542766992e-25
AT2G41810,119.77810117931243,5.2759292210158,0.47354236875391903,11.141409025128834,7.88616723759248e-29,2.0172815793761564e-25
AT1G11080,615.3451952684795,1.0140769887830248,0.09115669021312531,11.124548142457806,9.528745570305572e-29,2.1937078051957484e-25
AT2G15490,209.8894863578164,1.6153923716061096,0.14632144045222006,11.04002507502379,2.4496479362525184e-28,5.126890435309589e-25
AT4G14630,168.06203365008275,2.1498363136010283,0.1950575522602877,11.021548710568533,3.0083798307264635e-28,5.771576705248721e-25
AT1G51840,106.74363509707023,-2.3470072809592217,0.21657470437083293,-10.83694094274522,2.300346922471029e-27,4.073737449932926e-24
AT5G52790,341.9062790031774,-1.3055054707260842,0.1255345472735297,-10.39957126607939,2.4905121932173243e-25,4.095469408017803e-22
AT5G48850,115.98919619513158,2.0786831098865806,0.20145279319044979,10.318462588510409,5.814674418332651e-25,8.924362297256953e-22
AT2G29010,125.16483876001145,-2.080810534176573,0.20355997206920975,-10.222100705875041,1.5788172911194737e-24,2.0504095032390753e-21
AT2G39510,386.0966439380469,1.0619509622077894,0.10384540755023464,10.226267942509413,1.5123568843204608e-24,2.0504095032390753e-21
