gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G49570,59.96000838538269,2.9950686281953502,0.46028759569204364,6.5069505592308134,7.669163855580928e-11,2.1185298234656754e-06
AT1G54970,113.95137732619187,1.32203168912878,0.21186324732011383,6.240023722147816,4.375045392378405e-10,6.042812695953053e-06
AT4G13390,340.36212351026717,0.8961029092726799,0.17152377324439486,5.2243656510276955,1.7475315313626815e-07,0.001609127034078757
AT2G24980,348.093333738908,0.5842898459583669,0.13964936014309343,4.183977967100366,2.8645188620107178e-05,0.19035001791750975
AT5G46730,60.19443860348521,1.376626410790566,0.3323710957015398,4.141835522384711,3.445373912494746e-05,0.19035001791750975
AT5G19890,79.85047630425125,1.773813899547609,0.4386738363956502,4.043582617377173,5.2640595079368625e-05,0.24235729974541315
AT3G05770,45.144451308716896,1.154525152909065,0.29207283635007353,3.9528672619362344,7.722027827649104e-05,0.3047332810156841
AT3G23450,14.525672549848807,2.0060862344063604,0.5120318017128923,3.917893825530817,8.932603258195938e-05,0.306092673550665
AT5G06630,275.63582538331275,0.6116539508219291,0.1571867146230783,3.891257300520775,9.972610997523838e-05,0.306092673550665
AT2G20520,60.94008626238424,1.320712165065815,0.34608188499651815,3.8161840371364786,0.00013553143271295695,0.3743920297262723
AT2G17870,181.31603115150872,0.7583688098113456,0.20158508108609863,3.7620284483624062,0.00016854087149552872,0.4232520940174987
AT2G21060,125.12803609396833,0.6351664313665045,0.178285639384061,3.5626337239548262,0.00036715277909486174,0.8108119347280642
AT3G05950,17.988238017849177,1.5747363115686441,0.44327409522548683,3.5525114788573413,0.00038157237009357205,0.8108119347280642
AT5G01900,7.284117691941461,2.133799380190771,0.6099590520399492,3.498266601757094,0.0004682927658678484,0.9240085260238174
AT4G08620,48.598148993099215,1.322581564462123,0.38444481900610167,3.44023771182915,0.0005812034702975813,0.9887141821372153
AT5G05250,46.82381174859374,0.9752181656087314,0.28450145805825167,3.4278142975599635,0.0006084615224562938,0.9887141821372153
AT3G17110,30.19110537744585,1.0739534234643782,0.3127761454876667,3.4336167861839897,0.0005955855706706182,0.9887141821372153
ATCG01210,1.771632228074612,2.427826294933586,1.377615777526951,1.7623392055598672,0.07801200358473766,0.9999856206759656
ATCG01200,0.46200272090348843,0.04382870336283507,1.510490890208145,0.029016198407390257,0.9768516715728398,0.9999856206759656
ATCG01190,0.1158125926696657,-0.6507781300454187,2.1886547551011533,-0.2973416106531346,0.7662057166427734,0.9999856206759656
ATCG01180,4.939887563793741,1.335694376215254,0.866472400959599,1.5415313571857592,0.12318751728587045,0.9999856206759656
ATCG01170,0.11440195868806494,-0.6480643262015169,2.1888528055072274,-0.29607487747507055,0.7671728991953195,0.9999856206759656
ATCG01140,0.11440195868806494,-0.6480643262015169,2.1888528055072274,-0.29607487747507055,0.7671728991953195,0.9999856206759656
ATCG01130,2513.1330628445667,0.0910187974272612,0.14704923336965384,0.6189681873312268,0.5359373165120349,0.9999856206759656
ATCG01120,198.88867316533236,0.05325061121735828,0.18249325152739862,0.291794961028263,0.7704433981843848,0.9999856206759656
ATCG01110,863.6894883070913,0.07639123262483219,0.15405908896605058,0.4958567075628121,0.6199955123215222,0.9999856206759656
ATCG01100,995.4554742477144,0.08525724537657614,0.1650505368339737,0.5165523663963445,0.6054686745770117,0.9999856206759656
ATCG01090,465.09116410501355,0.1084194735251377,0.1738927148486471,0.6234848516771041,0.5329659537918068,0.9999856206759656
ATCG01080,450.9984629782597,0.12451141501050159,0.1851118634234468,0.6726279596985064,0.5011840093823456,0.9999856206759656
ATCG01070,282.5652199230767,0.14576735100429242,0.22651954803284846,0.6435089256983425,0.5198939249817802,0.9999856206759656
ATCG01060,257.993655817222,0.12025991486607303,0.17257491880637257,0.6968562737729201,0.4858927447592074,0.9999856206759656
ATCG01050,1509.7673396459536,0.10126865669075302,0.16917824622902472,0.5985914793895001,0.5494453394001568,0.9999856206759656
ATCG01040,453.4727829629906,0.13474054136820096,0.21700338737623254,0.6209144612779373,0.5346559056902006,0.9999856206759656
