gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT5G24530,261.61004639582984,1.5477902750145298,0.16056701354379166,9.639528324367811,5.443753045234578e-22,1.2601743924413523e-17
AT1G26380,72.32849137649833,3.3460135358222396,0.3589478532478215,9.321725998768171,1.1446288169519748e-20,1.3248506241810631e-16
AT3G57260,90.59881247876774,2.349599704299111,0.2633082044220913,8.923382047498334,4.522613557288967e-19,3.48979937458941e-15
AT3G45860,125.90924580588323,1.6626763800952025,0.19164465737167555,8.675829542540331,4.105467174341874e-18,2.375936490471001e-14
AT1G35710,651.0099616546993,0.9879035752616997,0.11983703789682099,8.243724916768045,1.669306886066307e-16,7.728557021109788e-13
AT5G42830,105.66059125724348,1.9061435069140167,0.25140712327756537,7.581899359349274,3.405323945544455e-14,1.313830733590143e-10
AT2G32680,144.14497375276065,1.5987307048505925,0.22077092295919687,7.2415818325227175,4.4348144383633215e-13,1.4665931347667504e-09
AT3G22600,66.99828492384877,2.2214852913778924,0.31442098712869465,7.065321280441828,1.6024480453518134e-12,4.636883725231141e-09
AT4G12500,82.5877666928414,3.4967877409229446,0.49885077022415025,7.009686963802264,2.3885191924332453e-12,6.143536753959689e-09
AT5G03350,178.47891860765378,1.349366284523237,0.1972343589932743,6.841436205185986,7.840311879566629e-12,1.752054912163855e-08
AT4G15210,184.41942127278887,-1.3928275819149867,0.20384338942574154,-6.832831743226004,8.32545856572742e-12,1.752054912163855e-08
AT5G10760,197.28147459719116,1.1040475145604696,0.1633526341216337,6.75867591910631,1.3925849285031762e-11,2.6864123758266688e-08
AT5G38900,40.183749956157435,2.5242963797172724,0.3840378255829767,6.573041017210589,4.929787056873488e-11,8.77843389073572e-08
AT1G13520,25.87016429246355,4.9827265493318045,0.7675623948760021,6.491624111075364,8.491591343222581e-11,1.4040846286018536e-07
AT1G13750,130.38889696037864,1.2274186311315018,0.19412566627244648,6.322804473514987,2.5685823590900586e-10,3.964007535371718e-07
AT4G31970,150.26537555914325,9.131184859722888,1.4568054694892096,6.2679506982661835,3.658305620250932e-10,5.292882300199302e-07
AT2G30750,186.831699576657,4.994722229741061,0.8158154016017627,6.122368148400337,9.219470105078532e-10,1.2554206674262526e-06
AT1G12520,351.3570039499019,-0.7273684042984282,0.12043973856810525,-6.039272527041579,1.5481058567619561e-09,1.990950137676807e-06
AT5G48430,28.61571791845786,3.1393840240902144,0.5217372352651894,6.01717456967495,1.7748764731824264e-09,2.1624534461947366e-06
AT1G14870,78.0021623456456,1.5967220016617325,0.2711333432712833,5.889065440631282,3.883856431842619e-09,4.495369627036239e-06
AT1G32350,21.328896659159348,4.9070721621485935,0.8387694608947046,5.850322872883668,4.906196893232556e-09,5.408264375306687e-06
AT4G19970,36.789216609137476,2.604449724537229,0.45036618474767687,5.782960206029686,7.339743043682898e-09,7.723077805373427e-06
AT2G45220,131.68402475401297,3.9958108832829797,0.6950867430067541,5.7486506878237975,8.995845156245104e-09,9.054122587909474e-06
AT1G47890,29.29192799649073,2.995900589062675,0.5227968960485234,5.730524820837134,1.0012037533505496e-08,9.657027369296614e-06
AT1G14540,85.50345176405477,4.658090771414673,0.814839445935254,5.7165749579884695,1.0869253584016155e-08,1.0064494048655599e-05
AT1G26390,181.5446870792042,7.097464663893753,1.248265378142027,5.685861987502955,1.3015447659175546e-08,1.1588253763932873e-05
AT4G23140,78.56831066194485,1.478473184491446,0.26259387332325124,5.630265343896488,1.7993258930348588e-08,1.5426887073282943e-05
AT1G26420,38.10438138319036,2.3327422730195546,0.4155021155723191,5.614272913644252,1.9739046528596142e-08,1.631925671751686e-05
AT1G44130,27.459183243540693,2.763658776130642,0.500360481728905,5.523335429251566,3.326238461466926e-08,2.6551411773964783e-05
AT1G78000,218.72064928604067,0.9093897957783531,0.164897013194802,5.514895498465097,3.489872618365768e-08,2.6929020414183055e-05
AT2G44460,52.76980092648746,3.5468254232806107,0.6563766134981015,5.403643808054215,6.530055583975614e-08,4.781948080157682e-05
AT3G51330,79.65489623472475,1.5779971036684857,0.29214307155700575,5.401453114251152,6.610321766168984e-08,4.781948080157682e-05
AT4G31000,251.36173888554362,-0.832674576482467,0.15586762011686678,-5.342190865929321,9.182988881191145e-08,6.441727563960419e-05
AT4G23600,477.03710297824864,-0.7401496767608146,0.14004997723941512,-5.284896801486304,1.257756405985542e-07,8.563471482988033e-05
AT3G59140,369.19373990793633,0.6513999465012693,0.1238859288727212,5.258062416196671,1.4558111255078947e-07,9.628734784109215e-05
AT5G45380,148.54191133258655,1.034975170379973,0.19705617705038891,5.252183341176467,1.5030673241890576e-07,9.665140413236805e-05
AT3G59350,472.9326672757569,-0.6606847421166185,0.12718027621588002,-5.194867960462283,2.048651912626322e-07,0.00012817363006861277
AT4G16563,89.98294134714428,-1.2038832380302968,0.2321751475490869,-5.1852373121708455,2.15739976148441e-07,0.00013142538704895423
AT5G59670,47.87843239974102,1.7477963397491356,0.33757987822407814,5.177430446814092,2.2496276965408526e-07,0.00013352982448006204
AT1G14880,99.82295493184476,1.185525791421362,0.22983717862719377,5.158111487890904,2.4945307824186967e-07,0.00014108500466592804
AT1G17710,33.80223234675839,2.258454580138611,0.4378724657091048,5.157790811260983,2.498805646595123e-07,0.00014108500466592804
AT1G26410,29.669359023652465,4.6010695325341535,0.8935844598558592,5.149003523714295,2.618739626177703e-07,0.00014276141327520864
AT1G02920,281.41235646498717,0.7586604214871059,0.14753240570569992,5.142330716144453,2.713509086400786e-07,0.00014276141327520864
AT1G56120,113.36505533596812,1.121716228652179,0.21797319492922623,5.146120049377581,2.6592927531792277e-07,0.00014276141327520864
AT4G18250,110.3194095761194,1.053028256867006,0.20532599383406291,5.128567684995723,2.919549306714279e-07,0.0001469231454372366
AT1G30900,68.54507083195287,1.3659597499740834,0.26625804086359844,5.130210323577992,2.8941862106705974e-07,0.0001469231454372366
AT4G23700,60.20738058867225,3.4823599042036872,0.6940685795783416,5.01731386013653,5.239892797986886e-07,0.00025808144336297536
AT3G43670,228.78446912477528,-0.920591446454717,0.18495809139183642,-4.977297503056682,6.447817963899515e-07,0.00030645279906374716
AT4G00700,37.435118175365005,1.7766306797041194,0.3570304823934349,4.9761316395005615,6.48675413802912e-07,0.00030645279906374716
AT2G30766,37.29031215239863,2.055199380854956,0.4133701008427031,4.971814305546514,6.632922225242227e-07,0.00030709103318426464
AT5G07770,134.30128455419376,0.9196836657543623,0.18559430232294755,4.955344287207945,7.220232573421556e-07,0.00031342978157028505
AT3G08860,99.36650705216556,1.2333574675753975,0.24857686599671958,4.961674380397385,6.988808642043688e-07,0.00031342978157028505
AT3G11010,253.6663653265888,0.739605341952482,0.14949270034854073,4.94743449163805,7.519799871954995e-07,0.00031342978157028505
AT4G17140,2678.4673395983637,-0.42562748334120615,0.08596368283248633,-4.951247658509557,7.373919044484517e-07,0.00031342978157028505
AT4G05020,86.74559636825086,1.1920231049225851,0.2411842108102158,4.942376206627266,7.717610933304354e-07,0.00031342978157028505
AT3G18250,18.73358970193518,3.306865263504674,0.6689872581130337,4.943091551298182,7.689335173218273e-07,0.00031342978157028505
AT1G21240,59.72741799226942,2.7501039949926174,0.5548946425319045,4.956083162822203,7.192843890840659e-07,0.00031342978157028505
AT1G21250,677.8166180814497,0.5316829116731615,0.10804559950022102,4.920912227175656,8.61417587809087e-07,0.00034380958172745786
AT2G32290,97.062222508806,-1.012233793936976,0.20591219308363773,-4.915851649085324,8.83973207158939e-07,0.00034683213173766574
AT2G32160,114.13345969115971,1.033778027088989,0.21092214364961867,4.901230421810469,9.523827103197709e-07,0.0003674451226865396
AT5G42900,94.68669682233772,-1.3006124229674274,0.26687929952898043,-4.873410658911722,1.0968788383088286e-06,0.00041625652832805036
AT5G11210,35.65642374671246,1.9795921907909326,0.40924766352017217,4.83714964616617,1.3171426548840896e-06,0.00046789276879367583
AT1G51270,158.48417648723196,-0.8356279362435438,0.1728034903195006,-4.835712141569195,1.3266979735631362e-06,0.00046789276879367583
AT2G43570,44.26774931655531,3.926006295170588,0.8113375555651309,4.838930810291358,1.3053947760949491e-06,0.00046789276879367583
AT2G43620,126.89854531125486,0.9848683209672973,0.2037116591491598,4.834619309865649,1.334006770935358e-06,0.00046789276879367583
AT3G48650,103.6544292530933,1.261039819690546,0.2607296959238798,4.8365791829815485,1.32092666446433e-06,0.00046789276879367583
AT5G22570,16.893583666878207,3.303804255301137,0.6852689132051689,4.821179235825018,1.4271205571720595e-06,0.0004930808026563583
AT5G67340,74.09067141097583,1.357706876454917,0.2818874909594087,4.8164850161812405,1.4610913108035767e-06,0.0004973941581439999
AT1G77640,83.00000403594021,-1.1622785737807342,0.24259597969899943,-4.7910050909451565,1.659479154287473e-06,0.0005567432310521842
AT1G02360,20.56015307195473,2.657595594181876,0.5572462354158402,4.7691584532619915,1.8499710810096033e-06,0.0006117854364898758
AT2G28190,490.07375976581284,-0.5219603187796925,0.10976378700758554,-4.755305306144558,1.9814673849536395e-06,0.0006283423081409836
AT5G54610,137.92004860912795,1.049902764810681,0.22067007271853467,4.757794076362294,1.9572000548980816e-06,0.0006283423081409836
AT1G31290,100.97694084417532,-0.9872076474287854,0.2074579162923921,-4.758592321140498,1.9494772430049364e-06,0.0006283423081409836
AT3G45970,334.31805050855826,-0.7064429608986625,0.1487361192567643,-4.7496395927819295,2.037794931463851e-06,0.000637471822546712
AT1G32940,146.32365095597413,1.0581933993342965,0.2230197817870344,4.744840977132622,2.0867020117186597e-06,0.0006440675315903366
AT3G46370,128.76000520186838,-0.9137310218185878,0.19311145723390705,-4.731625119020397,2.2272946443301204e-06,0.0006784163647578679
AT1G68620,37.97337717411237,1.8390727525899826,0.389566820970999,4.72081464228929,2.349019309805049e-06,0.0007062006234113906
