gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT5G57220,134.18504688981432,1.1780982471975552,0.17816153821762665,6.612528489501997,3.7781037469476924e-11,1.138081097926705e-08
AT1G61560,227.0527330418454,-1.0256195086225464,0.15524558461551274,-6.606432712161415,3.936910828731387e-11,1.1562707103984082e-08
AT5G64120,482.3635749304143,0.689725375726472,0.10438538992875052,6.607489574903655,3.908917010125741e-11,1.1562707103984082e-08
AT4G40070,102.60405835423616,-1.2987390833979349,0.19702839556125998,-6.591634062178269,4.350117555276593e-11,1.2618563219602324e-08
AT5G64110,49.21917063878006,2.075799124952097,0.31508176303197805,6.588128443160392,4.45405259102347e-11,1.2762490204717983e-08
AT5G25460,774.4791419506496,-0.5357169846798813,0.08136070999134296,-6.58446791746143,4.565172873628969e-11,1.2923289378167018e-08
AT1G18970,114.90344921059773,1.4200162210986171,0.2167166139685829,6.552410519409808,5.661564410059496e-11,1.5836204449852133e-08
AT1G76620,87.78764341806234,-1.3884753924053048,0.21231540990675948,-6.539682602478399,6.164952850633076e-11,1.704138025629115e-08
AT3G26200,22.0878806378417,4.993005503583579,0.7665121624258274,6.5139286084931936,7.321030277744439e-11,2.0001735744870157e-08
AT4G22610,58.30881094464626,-1.6660177530740643,0.2559367002129222,-6.50949141599485,7.540566414126777e-11,2.0364729708772732e-08
AT1G26420,33.343264129656625,2.784621773254805,0.4289553183078975,6.491635968611646,8.490922882244878e-11,2.2670764095593825e-08
AT5G26220,87.89564365937143,1.4743299748267698,0.22722000488113275,6.48855709512922,8.666231542530997e-11,2.2878851272281833e-08
AT3G25790,226.67157322984576,-0.8680948900660966,0.13422725665790164,-6.467351800823637,9.973527335297093e-11,2.6037555363348946e-08
AT5G10180,998.7515329109733,0.4768038633570161,0.07397880622277561,6.4451413546900955,1.1549272425034349e-10,2.9819967571275506e-08
AT2G44460,46.20450016450682,7.177422518405673,1.1197087295105916,6.410079987089875,1.4544330894509757e-10,3.714495638015231e-08
AT5G38200,373.25475828228514,-0.7600547794585856,0.11931687231820721,-6.3700528239760486,1.8896310698302726e-10,4.774061464164741e-08
AT3G56980,76.95973904622824,1.4642670747696291,0.23028764797815854,6.358426461972057,2.038309241245046e-10,5.0949057374780425e-08
AT5G51500,124.61910104349414,1.1403055762328533,0.17942225782524457,6.3554298672548155,2.0784456161235627e-10,5.140542968046235e-08
AT1G17170,258.27633907295194,0.7871552526514904,0.12415754884362087,6.3399709480647815,2.2980849259120753e-10,5.624562856169804e-08
AT5G24380,630.0831781738073,0.5034369790680214,0.07999989341380126,6.292970622647987,3.114472997608347e-10,7.467107913449563e-08
AT4G13420,25.533111082468206,-2.787882981628046,0.44291968513231905,-6.294330722273466,3.087289743908787e-10,7.467107913449563e-08
AT3G51860,423.39649342639586,0.7011375970250195,0.11202241961576706,6.258904239257613,3.8769182872501923e-10,9.201219401740457e-08
AT4G01870,566.336331908621,0.6020639316197641,0.09627741177561687,6.253428717246035,4.0153788217523645e-10,9.434534079589356e-08
AT1G69920,24.100244760109636,3.407604247954174,0.5453774749164989,6.248157294130826,4.1532331348268017e-10,9.661818389692132e-08
AT3G49580,35.21205212685112,2.160896478872209,0.34711676832132743,6.225272519453334,4.807196797724338e-10,1.1017599259602932e-07
AT4G12490,57.47338596412101,1.7367736180866042,0.27902054658412856,6.2245366491780665,4.829812409512691e-10,1.1017599259602932e-07
AT5G42580,243.93699199014117,-0.7932627378412842,0.12817758047787622,-6.188779152202857,6.063195889309328e-10,1.3698158713001152e-07
AT1G77760,2102.9334913003777,-0.37279669234370566,0.06029207909731337,-6.183178585399249,6.28235736854157e-10,1.405812083154788e-07
AT3G21720,117.60213995738488,2.431077254301497,0.39396252685925576,6.170833743205242,6.793082354018204e-10,1.5057571980189784e-07
AT1G80240,276.92463006503306,-1.5915920695376755,0.2581836037190564,-6.16457453769827,7.067290128684995e-10,1.5375282302183578e-07
AT2G33770,2282.5243341387586,-0.3011379230922876,0.04884595151715545,-6.16505388346306,7.045914322908226e-10,1.5375282302183578e-07
AT4G22070,56.60516578623536,1.6528099672475798,0.2682746101888437,6.16088852420337,7.233790255435456e-10,1.5593131728597384e-07
AT3G28510,30.819134221541177,5.715960879251264,0.9286397919055733,6.155197019419213,7.49842186201027e-10,1.6016629097253938e-07
AT4G30270,295.7524752359403,-0.6911206767255954,0.11243297148342021,-6.146957316942483,7.898337191990507e-10,1.6718858618289094e-07
AT4G21380,22.78903535491353,3.263518831083679,0.5323542471581392,6.130351825885274,8.768494884642809e-10,1.8395049625854236e-07
AT1G13300,314.1130440922095,-0.7574512317409962,0.12545999148532655,-6.037392660189887,1.5662427905695711e-09,3.2566761599312073e-07
AT4G15550,255.74807614686046,0.76371041001243,0.1267018578240211,6.0276180880722645,1.663936694026555e-09,3.429461102004205e-07
AT1G02920,293.35822748533985,0.7288909789696031,0.1211007828297855,6.018879167726798,1.7562890647037622e-09,3.5883276403721393e-07
AT3G56400,71.0843217743516,1.3908637892773248,0.23168236656261354,6.003321745685965,1.9332098763944745e-09,3.9157499358417735e-07
AT1G32940,288.9322851760734,0.7237446464535778,0.12083795249463256,5.989381907854865,2.10640011749309e-09,4.2300835180015076e-07
AT4G02280,142.8810240151317,1.0499412451829429,0.1762165766076567,5.958243346882284,2.549636698202672e-09,5.0768020221161e-07
AT1G77990,128.46347945819858,-1.0079266040159167,0.16921131024437797,-5.956614853701277,2.575161553921054e-09,5.084537468145302e-07
AT2G43890,35.51915214598059,4.454016458810837,0.7487280456226797,5.948777376312455,2.7015277635591524e-09,5.289591361048821e-07
AT4G28410,266.47973064463963,-0.7273368501935676,0.12248590113840689,-5.938127110414855,2.8829649069682965e-09,5.598193673894801e-07
AT4G01630,155.903364486133,0.9142427864486772,0.15457766502144196,5.914455922994177,3.329743864207782e-09,6.36062291328667e-07
AT4G17340,554.9169798829923,-0.5240886766495352,0.08859459820602739,-5.915582747277245,3.30702597415452e-09,6.36062291328667e-07
AT1G02230,34.84412637044186,2.04751556208344,0.34727032139609226,5.896028067852274,3.7235566255448933e-09,7.055539231758291e-07
AT2G39510,397.4443012568624,0.6426807849088269,0.10925282937250488,5.882509300675074,4.0409262264015075e-09,7.595648209242385e-07
AT2G26560,31.699743613420694,2.371954851013763,0.40340824425870236,5.879787745469693,4.107929022982154e-09,7.660309549522912e-07
AT2G38940,267.1766071555671,0.7169360951319397,0.12229635026422124,5.862285289650913,4.565397485815178e-09,8.446344828875072e-07
AT4G08300,622.8802610950198,-0.4734288272786889,0.08102889954261583,-5.842715746493592,5.135660849000306e-09,9.427147445946186e-07
AT1G29740,50.31342122247489,1.6348774835500552,0.27992504473740215,5.840411618344957,5.207200442025934e-09,9.484370665569097e-07
AT2G04040,40.80260714270298,1.957368002311842,0.3363195374125214,5.819965195512807,5.885988264006608e-09,1.0638244634699942e-06
AT1G13520,79.23520764906695,1.2969418322017536,0.22333459807929804,5.807169347497411,6.3537863485753815e-09,1.1396073591307416e-06
AT1G60730,301.3802859752181,0.6435087837413188,0.11109454952715184,5.792442441868341,6.937010347457498e-09,1.2347878418474345e-06
AT3G56970,34.927740588954364,2.453230587530179,0.42757595368782647,5.737531697868316,9.606630429231225e-09,1.6971232222948638e-06
AT1G70080,21.935978514197746,-2.6672297228620785,0.4690849121754174,-5.686027526429267,1.3002844572944706e-08,2.279961463327678e-06
AT3G47780,558.4404717889818,0.5087093210523828,0.08964109984841682,5.67495626350648,1.3872409420364603e-08,2.414415790673235e-06
AT5G24110,42.069083748077134,1.9976608959063054,0.3528779429667182,5.661053448429095,1.504465556586444e-08,2.5802133370478166e-06
AT1G30700,358.9829657176567,0.6181470013955617,0.10919176071668249,5.661113964445123,1.50393503370543e-08,2.5802133370478166e-06
AT1G11080,655.9002049970863,0.47162549978347734,0.0835558021898865,5.644437458833498,1.6572220829167085e-08,2.821600729000796e-06
AT2G28270,17.495884932148744,-6.186465700392103,1.0994469877855055,-5.6268885804606334,1.8348916163461987e-08,3.1016268645805963e-06
AT1G67270,14.510613993697554,4.282505014558425,0.7612853564495586,5.625361079491848,1.8512033567130074e-08,3.1068481478092014e-06
AT3G60330,654.4491610061694,0.46208952024961963,0.08269363775897781,5.587969434800344,2.2974006662011408e-08,3.82834936546539e-06
AT4G34131,321.8978048286201,0.5941722613817505,0.1064400202769041,5.582226119799763,2.3745936730086972e-08,3.90164006580506e-06
AT3G05630,125.25580129195433,0.9488666864997974,0.1699722353289612,5.582480483729463,2.3711222450096044e-08,3.90164006580506e-06
AT2G30660,25.627609774202234,7.2888657024295,1.3060605385144268,5.580802334568802,2.3941160312404545e-08,3.906399324307342e-06
AT3G47480,16.129112248104242,4.061104666100465,0.7278940602334913,5.579252377465146,2.41554549993309e-08,3.914183245960544e-06
AT4G25100,637.266653804537,0.45351620712306234,0.08144699033245438,5.568237761418529,2.573285395760391e-08,4.141226962930558e-06
AT1G27020,284.9797876466027,-0.6525489497298951,0.11752176088575426,-5.552579750436633,2.8148422586828642e-08,4.4991519530620805e-06
AT1G26410,15.289463115265853,5.503193332218504,0.9956365358272096,5.527311558174448,3.251751976317548e-08,5.162375975375479e-06
AT2G04460,17.40048841248626,5.899799070349044,1.068896530220927,5.519523081555548,3.399209448839711e-08,5.360256725499183e-06
AT1G19250,109.8687909392194,1.1752246676326918,0.21300401498205854,5.517382701596876,3.4408559441667194e-08,5.389756750942749e-06
AT1G23160,127.20622882389277,-0.9517383664960606,0.1730516545371554,-5.499735723657676,3.803609017697649e-08,5.918516389392315e-06
AT4G18197,126.49798401095525,-1.1308007602894152,0.20582988613899428,-5.493860884350876,3.932403028683935e-08,6.078667208023534e-06
AT2G32960,271.1436178654519,0.6351750760149943,0.11603848936241917,5.473830963372619,4.4040918418378277e-08,6.7193858386897144e-06
AT5G19890,110.46416935633663,1.1697929458624992,0.21370407023831914,5.4738917445885145,4.402580744882396e-08,6.7193858386897144e-06
AT2G39530,194.80001373230942,0.7476523059802369,0.13688937698500198,5.461726267204445,4.715267571399701e-08,7.147737216619831e-06
AT3G62270,1077.108998210147,-0.4254042703744174,0.07794702589104795,-5.457607464960048,4.825930733689516e-08,7.268594135818517e-06
AT4G15490,33.82454522169599,1.9043649320053901,0.3535277934175228,5.386747428246188,7.174414070109216e-08,1.0736944776515041e-05
AT1G12200,530.7721334558205,0.4665905264525949,0.0866495985856131,5.384797322420204,7.252632510506448e-08,1.0785307181446804e-05
AT3G53150,34.80428264884562,1.8705166397426098,0.34773497051665825,5.379144458676188,7.484063925615834e-08,1.1059469559513815e-05
AT4G15760,201.5393869481494,0.7338603284205159,0.136506712613734,5.376001768477734,7.615804384771297e-08,1.1183808739036648e-05
AT4G32950,14.782431178269018,4.1802055226837185,0.7785157620802948,5.3694552201662145,7.897484293417456e-08,1.1525421798642022e-05
AT5G42600,288.16774562737265,-1.9253412952999072,0.35878007225044867,-5.366355169124083,8.034365852027167e-08,1.1652806176495699e-05
AT2G28860,50.148601629126944,-4.355722229388473,0.8128378761216657,-5.3586605119475355,8.38412295080987e-08,1.2085481770075379e-05
AT5G13370,56.3877150247735,1.6357173140482562,0.30562592146772205,5.352024154865439,8.697578515646468e-08,1.2460872244123745e-05
AT5G09570,22.413561423021008,3.679303737589836,0.6925883726372764,5.312396053632231,1.081931426386475e-07,1.5406703511743403e-05
AT1G76520,199.29126819841662,0.7434276568779399,0.13998946253477154,5.31059726508545,1.0926654985276976e-07,1.546582442976312e-05
AT5G36140,147.59948469256324,0.9339285387713838,0.17590601248413892,5.309247396279841,1.1007883088313801e-07,1.5487498266049168e-05
AT2G33710,82.67601042877497,1.1856112881843426,0.22349572326858025,5.304850002698104,1.1276568259377145e-07,1.5771086179900322e-05
AT2G43500,165.08238014422,0.8041833058657242,0.15181454654682336,5.297142626696146,1.1762881671357451e-07,1.6353885665693173e-05
AT5G50200,258.13607740558507,0.642950989601349,0.12194117520675898,5.272632386158202,1.3448076409970246e-07,1.8586823725215348e-05
AT5G23010,823.9829876539204,-0.41006826090303716,0.07785181076021505,-5.267292525360196,1.3845049558096928e-07,1.9023583884037745e-05
AT4G37160,370.82619794851536,-1.183818426667921,0.22592373261964757,-5.239902921845448,1.606610920245439e-07,2.1947052431445834e-05
AT5G52790,383.53112423655057,-1.1820632256096888,0.22606183775573935,-5.228937521453366,1.704869632586112e-07,2.3154691842337162e-05
AT1G51830,311.2955061462442,-2.507266841994842,0.48159742753450036,-5.206146666585398,1.9280227921271474e-07,2.6034956048172102e-05
AT5G52640,708.454506560445,0.3954242131694737,0.07605259771423324,5.1993518308904525,1.9998467030149986e-07,2.6850513219451663e-05
AT1G22500,373.2379160911187,-0.6055689333929716,0.11651669273424622,-5.197271903126929,2.0223445366043067e-07,2.6998299563667496e-05
AT4G13620,308.10737757660576,-0.5673723901959501,0.10921922201647752,-5.194803439547964,2.0493625304402035e-07,2.7204419217640127e-05
AT4G18205,79.14540044474634,-1.124251963984156,0.21650386651027625,-5.192756979842638,2.0720257590244052e-07,2.735074001912215e-05
AT4G33120,201.4024509914461,-0.7357419056862158,0.14172346585972995,-5.191390862642412,2.087289239383683e-07,2.7357484850676893e-05
AT5G38100,35.11102024049256,-2.027200234448533,0.3905498485212874,-5.19063121423292,2.0958236606749408e-07,2.7357484850676893e-05
AT4G31970,20.245544653594763,6.965217291435628,1.3443906765030955,5.180947334113403,2.207618223827558e-07,2.8657567838150446e-05
AT2G47550,235.42544638656133,0.6673952701056516,0.1291348384771631,5.168204629951022,2.363534515768577e-07,3.0512970869504666e-05
AT3G02040,147.75671680346767,0.8379870429505843,0.1622286971591381,5.165467377997628,2.398388576643363e-07,3.079373661028003e-05
AT4G30670,204.64016920727417,-0.7640324751688775,0.1483790566703207,-5.149193506914254,2.616088785187409e-07,3.322574167392615e-05
AT5G51440,108.05480295464479,0.9939164077475483,0.19300191586872095,5.149774826191911,2.60799370959698e-07,3.322574167392615e-05
AT3G57520,1863.0905000992507,-0.28060197105768475,0.054722263205605436,-5.127747915019376,2.932287085700643e-07,3.704140718581845e-05
AT1G26240,16.472680917564894,3.2686311462073627,0.6377929055047654,5.124909853960331,2.976801362272354e-07,3.7402633587139695e-05
AT5G53190,15.117476362222526,-2.907393351257381,0.5685377541710114,-5.113808766309055,3.1572699885893974e-07,3.945915726164707e-05
AT1G66700,47.05981033547553,1.5711837182051722,0.3081937216015398,5.098039343697398,3.431895009603055e-07,4.266444716700179e-05
AT1G51840,119.51813978454115,-2.5965759834216495,0.5097038620957732,-5.094283517384362,3.500625754960967e-07,4.328984354661204e-05
AT3G05400,32.57606888414398,1.7464750955267816,0.3438800835699376,5.07873290420318,3.7996043784844587e-07,4.674110182035123e-05
AT4G15340,289.43734122343983,-0.6220283025440001,0.12261521998129976,-5.073010533593354,3.91570815253324e-07,4.7918478516625525e-05
AT5G23840,147.18732682907614,-0.8235200651657372,0.16312557719622517,-5.048381003888298,4.455698646387984e-07,5.424409087851403e-05
AT3G18450,57.9840009904261,1.3130789405786507,0.2607734403367111,5.035324682157818,4.770395604619938e-07,5.7775884085644355e-05
AT2G18690,157.6894156315995,0.7505660015327629,0.14934024544852184,5.025878987131342,5.011318352559258e-07,6.038253128806787e-05
AT5G17760,320.1513471977644,0.5384965121775361,0.10723675617487799,5.021566591396841,5.125172856508866e-07,6.143931705945526e-05
AT1G67810,122.69184041828419,0.8569697931322692,0.17146232842252343,4.998006273544206,5.792610104321434e-07,6.908790203610985e-05
AT1G08430,627.2508561610593,-1.4526465855679354,0.2916953336360378,-4.980013109775942,6.357996615922797e-07,7.544822650895053e-05
AT5G41750,252.71465670191265,1.2211586843276074,0.24528750254118695,4.978479016160064,6.408588981249509e-07,7.566643552936606e-05
AT1G73300,69.77791487523089,-1.401228767007283,0.2823809516537595,-4.962192948217679,6.970170180706342e-07,8.188555928293811e-05
AT1G45020,15.762671970871077,-2.6429049384771908,0.5339275639357025,-4.949931633039756,7.423955570598078e-07,8.678271646108082e-05
AT2G44370,81.11172365676927,1.0827660365962894,0.2196919960978552,4.928563879559836,8.28362512952089e-07,9.635250299169447e-05
AT2G26400,17.858818040286888,3.1287601600760166,0.6372815259364811,4.909541596201653,9.128953529018271e-07,0.0001056620158215829
AT1G13080,278.13890327285037,-0.7030072697214026,0.14324866240289616,-4.907600936224793,9.219720920280984e-07,0.00010618949154064804
AT3G46270,65.33637641970677,-1.2510904386654957,0.2550842608383642,-4.904616359134198,9.361011679321884e-07,0.00010729089288651071
AT1G30720,225.92669609146918,0.7142150346743519,0.14574193226425283,4.900545941571357,9.557070520086677e-07,0.00010900627618444494
AT5G48180,264.116307751047,0.5729831986232227,0.11697869405688975,4.898184265457487,9.672630767920414e-07,0.00010979136836862707
AT5G19970,241.62538187401583,-0.6408070205685139,0.13100730847290104,-4.891383755899888,1.0012952291155552e-06,0.00011310784953509176
AT5G42590,396.184255817329,-0.4696337565413076,0.09611584986889228,-4.886121874611897,1.0284155203352365e-06,0.00011561555533874027
AT1G73480,183.81548640733016,0.6745258800799977,0.13845043012425798,4.8719666632643674,1.1049281598997783e-06,0.00012362567640478663
AT5G08790,411.41793583188337,0.4829297648277678,0.09936951280630534,4.859938940921569,1.1742196249717452e-06,0.00013075575501581102
AT2G13360,135.33871797863526,-0.8751208192641382,0.18027716484829187,-4.85430764345876,1.208080681828664e-06,0.00013326320986031123
AT1G65481,13.642430486299379,3.1456645470809836,0.6479750235152463,4.854607713142772,1.206252907407339e-06,0.00013326320986031123
AT2G18193,243.5146787681033,0.622402747475186,0.12830977120835974,4.850782147093679,1.2297556085275505e-06,0.00013502026999048282
AT1G80380,545.0669696530318,-0.460568444285915,0.0950882985094158,-4.84358697658586,1.2751586310889775e-06,0.00013935407998170519
AT1G02810,548.7472832296647,-0.448949212047765,0.09286375820511839,-4.834493248228459,1.3348523511057008e-06,0.0001452022724147201
AT5G02780,68.19627465675013,1.2034611518931153,0.2490108681036702,4.8329663723435585,1.3451351571161492e-06,0.00014564652374009698
