Interpro ID
A0A178VP97_ARATH
A0A178VP08_ARATH
C78A6_ARATH
Y4117_ARATH
A0A178UWQ5_ARATH
LOG5_ARATH
VITH2_ARATH
F4JEV5_ARATH
WTR20_ARATH
A0A178VEW2_ARATH
U87A2_ARATH
W8QNW8_ARATH
A0A178W160_ARATH
LEA14_ARATH
GDL54_ARATH
Q84MD6_ARATH
A0A178UHU7_ARATH
AAP6_ARATH
F4KAT5_ARATH
Q9ZNU3_ARATH
NAC55_ARATH
A0A178VLD3_ARATH
O22939_ARATH
BGL33_ARATH
HIPL2_ARATH
WTR28_ARATH
A0A178VF50_ARATH
PPA17_ARATH
A0A178VX53_ARATH
HS17B_ARATH
GSTL1_ARATH
A0A178UJI0_ARATH
EF114_ARATH
W8Q6X6_ARATH
U86A1_ARATH
O23143_ARATH
RAP23_ARATH
Y5371_ARATH
CHI5_ARATH
A0A178VE44_ARATH
Q6DBG4_ARATH
TIR_ARATH
MY108_ARATH
A0A178V5C1_ARATH
A0A178W2N3_ARATH
SUC1_ARATH
A0A178UDW1_ARATH
AAP4_ARATH
C71BK_ARATH
F4JBF0_ARATH
O22940_ARATH
C0LGJ2_ARATH
CLV1_ARATH
F4IR55_ARATH
O48807_ARATH
MCU4_ARATH
A0A178VNS8_ARATH
PTR28_ARATH
NRL4_ARATH
A0A178U938_ARATH
Q08A65_ARATH
AOX3_ARATH
A0A178VWP8_ARATH
DRE2C_ARATH
WRK29_ARATH
Q147M2_ARATH
A0A178W4K6_ARATH
GSTUJ_ARATH
GPDL1_ARATH
F4HQ30_ARATH
A0A178WCT5_ARATH
DOF56_ARATH
A0A178UF22_ARATH
PER59_ARATH
Q39066_ARATH
LRK31_ARATH
FRO8_ARATH
Q9ZUE1_ARATH
NSP5_ARATH
F4I336_ARATH
Q8RWG5_ARATH
AATP5_ARATH
HIBC3_ARATH
O04201_ARATH
GSTU7_ARATH
SDI1_ARATH
A0A178UKA2_ARATH
SUFE2_ARATH
GGP4_ARATH
Q1ECH9_ARATH
WRK51_ARATH
GRXS3_ARATH
A0A178V2T2_ARATH
Q1PDU6_ARATH
PER58_ARATH
Q9LVY4_ARATH
SPX1_ARATH
Q6NNJ2_ARATH
Q9C6Y5_ARATH
Q8GZ29_ARATH
BH063_ARATH
A0A178V495_ARATH
Q8L9E4_ARATH
CB60G_ARATH
O23267_ARATH
Q9T0H1_ARATH
PME60_ARATH
F4JX46_ARATH
F4HTR6_ARATH
Q8LB88_ARATH
O81862_ARATH
F4I8U6_ARATH
Y1133_ARATH
MT797_ARATH
GL17_ARATH
Q8L471_ARATH
GLT1_ARATH
Q9LYJ5_ARATH
DLO1_ARATH
IFRH_ARATH
A0A178W6W0_ARATH
CHI_ARATH
A0A178W3M3_ARATH
A0A178VTS8_ARATH
SAG13_ARATH
A0A178UXA9_ARATH
C81F1_ARATH
LRK32_ARATH
F4IBG4_ARATH
Q8LDS4_ARATH
CRR55_ARATH
C71B6_ARATH
FLP2_ARATH
A0A178UCF2_ARATH
SD18_ARATH
F4I337_ARATH
Q9LV70_ARATH
SPP3B_ARATH
A0A178VKB2_ARATH
A0A178UNC2_ARATH
PER70_ARATH
PUB54_ARATH
A0A178WFK8_ARATH
C76C4_ARATH
GSTUA_ARATH
A0A178W9T9_ARATH
TRNHE_ARATH
PMAT1_ARATH
GDPD1_ARATH
SCP32_ARATH
W8Q6H7_ARATH
U73B3_ARATH
A0A178UD43_ARATH
NLTPA_ARATH
C71AD_ARATH
Q9ZVI2_ARATH
A0A178WIM4_ARATH
OPR1_ARATH
F4I403_ARATH
F4JKK6_ARATH
U73B2_ARATH
DJ1A_ARATH
A0A178VPH3_ARATH
NLTP3_ARATH
A0A178UNU9_ARATH
SUT42_ARATH
O80627_ARATH
ATL8_ARATH
A0A178WF21_ARATH
NRT27_ARATH
A0A178UKX9_ARATH
GH312_ARATH
A0A178V898_ARATH
CCH_ARATH
TRE1_ARATH
A0A178W9S3_ARATH
OPR2_ARATH
ATG8B_ARATH
A0A178V3P6_ARATH
MCA3_ARATH
F4KDK6_ARATH
AKRC9_ARATH
A0A178W0X3_ARATH
Q9SKK5_ARATH
RD29A_ARATH
AAE17_ARATH
Q9SD98_ARATH
F4HS06_ARATH
A0A178W5K6_ARATH
BEE3_ARATH
Q9XIB3_ARATH
CML26_ARATH
A0A178UNW5_ARATH
C81F2_ARATH
EXLB1_ARATH
Q0WRS3_ARATH
PDF2_ARATH
F4ISJ6_ARATH
Q8S8H2_ARATH
EF113_ARATH
A0A178UKL8_ARATH
WTR14_ARATH
GSTU2_ARATH
A4VCL7_ARATH
KCS16_ARATH
RBS2B_ARATH
A0A178VZ90_ARATH
AKRC8_ARATH
Q84JL6_ARATH
BGL24_ARATH
APR1_ARATH
WRK30_ARATH
A0A178UIT8_ARATH
Q9MAP0_ARATH
AB6C_ARATH
Y5393_ARATH
Q9SW57_ARATH
O23263_ARATH
A0A178VJD4_ARATH
RAVL4_ARATH
A0A178UHY0_ARATH
PMA3_ARATH
Q94CB8_ARATH
Q8S8K8_ARATH
GCT21_ARATH
Q8W0Z1_ARATH
SUT34_ARATH
SRO2_ARATH
GSTU1_ARATH
BXL3_ARATH
SD17_ARATH
Q9LUH6_ARATH
CKX2_ARATH
Q9LY37_ARATH
Q9FXA1_ARATH
GRS11_ARATH
A0A178W5R9_ARATH
BZIP8_ARATH
A0A178W679_ARATH
FOX5_ARATH
Q8L7A0_ARATH
AB3C_ARATH
A0A178VHA7_ARATH
F4JB38_ARATH
Q9LZM9_ARATH
B9DFG6_ARATH
A0A178VVN9_ARATH
DEF02_ARATH
AATPA_ARATH
RS231_ARATH
Q1H5G2_ARATH
INO1_ARATH
A0A178VRX4_ARATH
MAOP1_ARATH
A0A178WN35_ARATH
GSTF6_ARATH
Q9LSS2_ARATH
CSPLC_ARATH
BGL28_ARATH
Q29Q72_ARATH
WRK45_ARATH
A0A178UMP3_ARATH
LTI65_ARATH
F4KG52_ARATH
A0A178UEV0_ARATH
NRT31_ARATH
Q9SVQ9_ARATH
FOX4_ARATH
A0A178U9X9_ARATH
AGL15_ARATH
CDPKM_ARATH
F4IHB2_ARATH
A0A178VS66_ARATH
GRP3_ARATH
NLP8_ARATH
SUS3_ARATH
W8Q6L8_ARATH
CAMT1_ARATH
A0A178WKR5_ARATH
F4HVJ6_ARATH
A0A178VK86_ARATH
ARGOS_ARATH
Q9C7W1_ARATH
CHIA_ARATH
A0A178UN65_ARATH
Q8VZ38_ARATH
ALKR5_ARATH
HS901_ARATH
PMAT2_ARATH
F4ITR7_ARATH
A0A178WHA9_ARATH
C86A4_ARATH
A0A178WMF6_ARATH
GLYC7_ARATH
CADH1_ARATH
A0A178WLT3_ARATH
CHX17_ARATH
ERG12_ARATH
A0A178VFS3_ARATH
GDL57_ARATH
WRK70_ARATH
Q9FJD8_ARATH
B3H573_ARATH
A0A178VRC4_ARATH
DF195_ARATH
A0A178W3U1_ARATH
AAP3_ARATH
Q9LUD2_ARATH
Q9SA88_ARATH
Q9ZU80_ARATH
O80559_ARATH
NSRB_ARATH
Q6IDB4_ARATH
Q9LJC4_ARATH
A0A178UWZ2_ARATH
EXP17_ARATH
MPCP2_ARATH
DTX14_ARATH
CHI62_ARATH
A0A178VXW7_ARATH
CVIF1_ARATH
Q9C702_ARATH
SD16_ARATH
FRO5_ARATH
F4HRU0_ARATH
PME44_ARATH
Q9FXB0_ARATH
Q8LCB5_ARATH
B3H726_ARATH
B3H6I3_ARATH
Q9SL16_ARATH
A8MQZ5_ARATH
F4IHA2_ARATH
F4IHA4_ARATH
Q6L5P3_ARATH
NAS4_ARATH
Q84WM1_ARATH
A0A178VYP3_ARATH
GDU4_ARATH
CDPKR_ARATH
F4JT34_ARATH
CML47_ARATH
F4IEJ8_ARATH
Q501A9_ARATH
P1_ARATH
Q9STY5_ARATH
C0SVM7_ARATH
WRK62_ARATH
WTR1_ARATH
A0A178WFU3_ARATH
F4IBK7_ARATH
F4IBK8_ARATH
C71B5_ARATH
ERS2_ARATH
A0A178WDB1_ARATH
DCE4_ARATH
F4JRV2_ARATH
SODF1_ARATH
SPP1_ARATH
A0A178WHH9_ARATH
SDI2_ARATH
A0A178W0X0_ARATH
PILS3_ARATH
Q9XIQ1_ARATH
APR3_ARATH
F4JKD5_ARATH
RFS4_ARATH
KNAT6_ARATH
RADL3_ARATH
ETR2_ARATH
F4IXZ4_ARATH
Q9SCK1_ARATH
AATP9_ARATH
MSRB4_ARATH
Q9LNB3_ARATH
CD48D_ARATH
W8PUY4_ARATH
U73C3_ARATH
F4JY69_ARATH
YUC6_ARATH
Q9SYI5_ARATH
AOX1A_ARATH
Q9SBG5_ARATH
Q9SJX8_ARATH
DTX1_ARATH
A0A178VPK7_ARATH
YSL2_ARATH
GRXS9_ARATH
A0A178VVN2_ARATH
WRK31_ARATH
A0A178UIR3_ARATH
PIN5_ARATH
AB2B_ARATH
Q940L5_ARATH
Q9M212_ARATH
W8QNU5_ARATH
U73C4_ARATH
Q9FMJ1_ARATH
W8PVA1_ARATH
U73D1_ARATH
F4I7C9_ARATH
A0A178WDL2_ARATH
SCP31_ARATH
GL19_ARATH
DTX19_ARATH
MTND3_ARATH
MTND1_ARATH
GL18_ARATH
Q56XY5_ARATH
MT2B_ARATH
CRK16_ARATH
O81815_ARATH
F4JK85_ARATH
F4JK84_ARATH
GSTUO_ARATH
UBC29_ARATH
A0A178VQZ9_ARATH
O81464_ARATH
F4HR92_ARATH
F4JGY0_ARATH
MSRB5_ARATH
PLCD1_ARATH
HEVL_ARATH
A0A178VMU7_ARATH
F4IB62_ARATH
F4IB63_ARATH
BAP2_ARATH
GLR22_ARATH
B5A800_ARATH
KN10B_ARATH
CRK17_ARATH
AB10C_ARATH
GSTUP_ARATH
A0A178W2G2_ARATH
AGT23_ARATH
Q0WWF1_ARATH
NUD10_ARATH
Q9SKL6_ARATH
Q9SCK2_ARATH
Q8LAL6_ARATH
F4IFX1_ARATH
A0A178VY08_ARATH
EF112_ARATH
RD22_ARATH
ERF35_ARATH
A0A178VCC0_ARATH
MD37C_ARATH
TAT1_ARATH
Q1LYZ1_ARATH
NRL2_ARATH
B3H5D9_ARATH
EXPA1_ARATH
A0A178W4B1_ARATH
F4I266_ARATH
C0Z241_ARATH
PLP2_ARATH
PME20_ARATH
A0A178VWW1_ARATH
W8Q306_ARATH
CSLCC_ARATH
A0A178VBX0_ARATH
SEOB_ARATH
Q84K82_ARATH
FBK70_ARATH
EDL12_ARATH
F4J7A6_ARATH
Q67YA0_ARATH
W8QNZ5_ARATH
F4IIG6_ARATH
U73B4_ARATH
GSTUB_ARATH
A0A178W2H8_ARATH
PHL9_ARATH
SUT13_ARATH
PDF1_ARATH
A0A178VWJ7_ARATH
PPCK1_ARATH
F4HXN6_ARATH
A0A178UG65_ARATH
SOT15_ARATH
C71BM_ARATH
AATPI_ARATH
IGMT4_ARATH
A0A178WDA4_ARATH
SAU71_ARATH
ERF34_ARATH
A0A178WKR7_ARATH
GT17_ARATH
Q9LMU5_ARATH
GSTUC_ARATH
Q9LNS5_ARATH
Q9FIW8_ARATH
F4KFU9_ARATH
F4ICW8_ARATH
F4I083_ARATH
F4I082_ARATH
ML168_ARATH
Q9ZSI6_ARATH
LACS7_ARATH
Q29Q34_ARATH
A0A178W0I4_ARATH
ARL_ARATH
SUT31_ARATH
WRK28_ARATH
A0A178V3M3_ARATH
VITH1_ARATH
A0A178W9M6_ARATH
F4JRR2_ARATH
Q9LU08_ARATH
LHTL6_ARATH
A0A178WDV1_ARATH
A0A178UH46_ARATH
CRR57_ARATH
Q9SYK6_ARATH
Q9SN87_ARATH
IMDH1_ARATH
Q9LFB5_ARATH
Q9FL02_ARATH
A0A178V4J6_ARATH
PER47_ARATH
F4IJF7_ARATH
I2GA74_ARATH
DTX43_ARATH
I2GA75_ARATH
F4IT40_ARATH
A0A178V0T2_ARATH
OSL3_ARATH
Q56YK7_ARATH
Q9FIR9_ARATH
PLDZ2_ARATH
ETC3_ARATH
F4JHR9_ARATH
O22947_ARATH
A0A178W1K3_ARATH
GSXL2_ARATH
LRP1_ARATH
NAC81_ARATH
A0A178URJ7_ARATH
Q9LS79_ARATH
F4JTE8_ARATH
ORP4B_ARATH
Q9SK01_ARATH
ZHD10_ARATH
Q9C668_ARATH
A8MQS5_ARATH
PPSP2_ARATH
O81873_ARATH
C71BO_ARATH
ACH10_ARATH
Q9CAR0_ARATH
SBT35_ARATH
Q9LN03_ARATH
U75D1_ARATH
W8PV63_ARATH
GDU2_ARATH
SAT4_ARATH
A0A178USX0_ARATH
ZIFL1_ARATH
A0A178UFA6_ARATH
Q9M9C4_ARATH
SCP16_ARATH
FAFL_ARATH
Q9M135_ARATH
Q9C669_ARATH
APR2_ARATH
F4HX50_ARATH
Q9LPH9_ARATH
GRXS4_ARATH
A0A178UVX0_ARATH
BCH2_ARATH
HS235_ARATH
Q9LSF2_ARATH
A0A178UVA9_ARATH
DTX51_ARATH
A8MQX9_ARATH
A0A178UYC5_ARATH
P2C61_ARATH
Q058J1_ARATH
YLS3_ARATH
GLPT1_ARATH
Q67ZF8_ARATH
BGL30_ARATH
F4JI18_ARATH
AB12B_ARATH
A0A178WBY9_ARATH
FLOT1_ARATH
SPZ5_ARATH
F4HX48_ARATH
C0Z2S1_ARATH
GRP3S_ARATH
F4IF05_ARATH
F4IF04_ARATH
FAF4_ARATH
A0A178WJR7_ARATH
OCT1_ARATH
FOX1_ARATH
GOLS2_ARATH
W8Q3N9_ARATH
JAL4_ARATH
PER28_ARATH
NA102_ARATH
A0A178U9T2_ARATH
F4JB06_ARATH
F4JB05_ARATH
Q9M216_ARATH
Q5XV97_ARATH
BGL19_ARATH
PTR50_ARATH
F4J4C0_ARATH
BXL7_ARATH
ERF93_ARATH
APL_ARATH
Q9SCR4_ARATH
ARI12_ARATH
A0A178VJV7_ARATH
C71B3_ARATH
F4I3Q8_ARATH
Q9CAE0_ARATH
FOX2_ARATH
F4IME8_ARATH
Q9M9L9_ARATH
BGL27_ARATH
O04468_ARATH
Q9SUW6_ARATH
APA2_ARATH
Q9SN84_ARATH
F4JBK4_ARATH
Q9C5C1_ARATH
U74E2_ARATH
A0A0K1SBE8_ARATH
SEOA_ARATH
A0A178VIH2_ARATH
WTR13_ARATH
A0A178UUF4_ARATH
B3H604_ARATH
GRXC2_ARATH
