query_label,genotype,tissue,subset,source,native,name,p_value,term_size,query_size,intersection_size
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0009607,response to biotic stimulus,0.00970011677776683,1368,526,51
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0016998,cell wall macromolecule catabolic process,0.010482908309886452,17,526,5
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0015171,amino acid transmembrane transporter activity,0.014205956960951812,33,526,6
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0015804,neutral amino acid transport,0.01427707004304884,18,526,5
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0015926,glucosidase activity,0.014802676101926907,104,526,10
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0009751,response to salicylic acid,0.015030686402327778,185,526,14
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0051716,cellular response to stimulus,0.015274325635974183,2813,526,87
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0009267,cellular response to starvation,0.015705854984152758,139,526,12
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0010150,leaf senescence,0.01583329247520825,162,526,13
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0008061,chitin binding,0.016028462636699894,21,526,5
Col-0:root:flight_down,Col-0,root,flight_down,GO:CC,GO:0099503,secretory vesicle,0.020942170892488513,170,526,12
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0043295,glutathione binding,0.022592019347617738,12,526,4
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:1900750,oligopeptide binding,0.022592019347617738,12,526,4
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0090693,plant organ senescence,0.024702556408195055,169,526,13
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0015186,L-glutamine transmembrane transporter activity,0.02536442630925045,5,526,3
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0009056,catabolic process,0.025448162271095042,1307,526,48
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0015293,symporter activity,0.03097143463063506,92,526,9
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0071369,cellular response to ethylene stimulus,0.03180633448955133,198,526,14
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0019760,glucosinolate metabolic process,0.03236119679669236,105,526,10
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0042910,xenobiotic transmembrane transporter activity,0.033935603891595105,73,526,8
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:1902025,nitrate import,0.03414841486907639,34,526,6
Col-0:root:flight_down,Col-0,root,flight_down,GO:BP,GO:0006952,defense response,0.03484121389753792,1513,526,53
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0003674,molecular_function,0.03870725206407,21302,526,457
Col-0:root:flight_down,Col-0,root,flight_down,GO:MF,GO:0030275,LRR domain binding,0.039181086981598216,25,526,5
Col-0:root:flight_down,Col-0,root,flight_down,GO:CC,GO:0071944,cell periphery,0.04214408922298566,2868,526,83
