query_label,genotype,tissue,subset,source,native,name,p_value,term_size,query_size,intersection_size
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:00290,"Valine, leucine and isoleucine biosynthesis",0.0027898787455918083,21,280,4
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0007049,cell cycle,0.00289954191015019,572,280,20
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:MF,GO:0016491,oxidoreductase activity,0.004744470356607378,1418,280,34
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:MF,GO:0005199,structural constituent of cell wall,0.004822610515188738,28,280,5
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:01210,2-Oxocarboxylic acid metabolism,0.004918864325885809,102,280,7
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0022402,cell cycle process,0.008980645351306302,372,280,15
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0006979,response to oxidative stress,0.00995180637662917,422,280,16
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0009098,L-leucine biosynthetic process,0.010472164782757615,15,280,4
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:00330,Arginine and proline metabolism,0.010750540249873099,53,280,5
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0006950,response to stress,0.011601880225868454,3548,280,64
rbohD:shoot:flight_up,rbohD,shoot,flight_up,WP,WP:000000,WIKIPATHWAYS,0.014441106090902647,612,280,15
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0046688,response to copper ion,0.017951607163400603,17,280,4
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:00500,Starch and sucrose metabolism,0.018614146262141022,166,280,8
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0009636,response to toxic substance,0.024010407692386142,312,280,13
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0098754,detoxification,0.026584247167202382,271,280,12
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0006082,organic acid metabolic process,0.02776095385731175,1015,280,26
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0043436,oxoacid metabolic process,0.02776095385731175,1015,280,26
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0044281,small molecule metabolic process,0.03168214155142677,1527,280,34
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:1901334,lactone metabolic process,0.033545738443613145,38,280,5
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:00460,Cyanoamino acid metabolism,0.03425517585736339,68,280,5
rbohD:shoot:flight_up,rbohD,shoot,flight_up,KEGG,KEGG:00999,Biosynthesis of various plant secondary metabolites,0.03425517585736339,68,280,5
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:BP,GO:0009079,pyruvate family amino acid biosynthetic process,0.03562569196331564,20,280,4
rbohD:shoot:flight_up,rbohD,shoot,flight_up,GO:MF,GO:0047782,coniferin beta-glucosidase activity,0.04976722843376614,2,280,2
rbohD:shoot:flight_down,rbohD,shoot,flight_down,KEGG,KEGG:00061,Fatty acid biosynthesis,0.004625806405887855,41,164,4
rbohD:shoot:flight_down,rbohD,shoot,flight_down,GO:MF,GO:0043565,sequence-specific DNA binding,0.008100926104637647,1001,164,19
rbohD:shoot:flight_down,rbohD,shoot,flight_down,KEGG,KEGG:01100,Metabolic pathways,0.02055750208932713,2306,164,28
rbohD:shoot:flight_down,rbohD,shoot,flight_down,GO:MF,GO:0003700,DNA-binding transcription factor activity,0.024048450137737407,1479,164,23
rbohD:shoot:flight_down,rbohD,shoot,flight_down,GO:BP,GO:0042221,response to chemical,0.02777638075260931,2872,164,36
rbohD:shoot:flight_down,rbohD,shoot,flight_down,KEGG,KEGG:01212,Fatty acid metabolism,0.032599215151126605,68,164,4
rbohD:shoot:flight_down,rbohD,shoot,flight_down,GO:MF,GO:0008559,ABC-type xenobiotic transporter activity,0.04449342733215322,15,164,3
