extracellular region	0.0006328746281022072	AT1G02850,AT1G08050,AT1G13609,AT1G13750,AT1G14540,AT1G14550,AT1G19630,AT1G21250,AT1G28640,AT1G32940,AT1G32960,AT1G36622,AT1G44130,AT1G51913,AT1G51915,AT1G51920,AT1G69530,AT1G73260,AT1G79680,AT2G05380,AT2G20800,AT2G32990,AT2G38530,AT2G43570,AT2G43620,AT3G01420,AT3G12220,AT3G12230,AT3G12500,AT3G17790,AT3G47540,AT3G54420,AT3G55790,AT3G56240,AT3G57260,AT4G01700,AT4G08770,AT4G11650,AT4G12490,AT4G14630,AT4G16260,AT4G17030,AT4G19810,AT4G23320,AT4G24890,AT4G28460,AT4G35650,AT4G37370,AT4G37520,AT4G39830,AT5G05340,AT5G06730,AT5G10760,AT5G19880,AT5G20790,AT5G24090,AT5G37990,AT5G38910,AT5G40990,AT5G46960,AT5G48400,AT5G48430,AT5G64120	GO:0005576
cell periphery	0.0009471337920063832	AT1G02520,AT1G02930,AT1G08050,AT1G08090,AT1G11330,AT1G21240,AT1G21250,AT1G22150,AT1G23730,AT1G26380,AT1G32940,AT1G32960,AT1G44130,AT1G58320,AT1G58983,AT1G67800,AT1G68740,AT1G69530,AT1G74360,AT1G75270,AT1G75280,AT1G77870,AT1G79680,AT2G02930,AT2G04040,AT2G04050,AT2G04070,AT2G16060,AT2G24180,AT2G25440,AT2G26400,AT2G29250,AT2G35980,AT2G38530,AT2G38940,AT2G39530,AT2G43570,AT2G44290,AT3G05400,AT3G08870,AT3G14990,AT3G20470,AT3G21250,AT3G23120,AT3G23560,AT3G28510,AT3G28580,AT3G47480,AT3G47780,AT3G54420,AT3G57260,AT3G59140,AT3G63380,AT4G01700,AT4G11655,AT4G12490,AT4G14630,AT4G16260,AT4G16370,AT4G19810,AT4G21120,AT4G21380,AT4G23220,AT4G23230,AT4G23320,AT4G24890,AT4G25100,AT4G28490,AT4G28940,AT4G35180,AT4G37370,AT5G05340,AT5G24380,AT5G25250,AT5G25260,AT5G26340,AT5G36970,AT5G40780,AT5G47850,AT5G50200,AT5G60950,AT5G64120,AT5G65600	GO:0071944
