query_label,genotype,tissue,subset,source,native,name,p_value,term_size,query_size,intersection_size
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0042743,hydrogen peroxide metabolic process,8.110633939165858e-05,112,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:MF,GO:0004601,peroxidase activity,0.00010243427500143345,127,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:MF,GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",0.00015170582499723245,133,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:MF,GO:0016209,antioxidant activity,0.0003731811298421687,148,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0072593,reactive oxygen species metabolic process,0.0006124483034918803,184,183,10
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:MF,GO:0016491,oxidoreductase activity,0.0008145504357669336,1418,183,27
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0098869,cellular oxidant detoxification,0.0013501960404679917,156,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:1990748,cellular detoxification,0.0024897135908422273,168,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0097237,cellular response to toxic substance,0.0026140023315498768,169,183,9
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0048364,root development,0.005667614546305791,610,183,16
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0022622,root system development,0.005784626354262894,611,183,16
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,KEGG,KEGG:01110,Biosynthesis of secondary metabolites,0.015217306283300057,1327,183,21
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,KEGG,KEGG:00901,Indole alkaloid biosynthesis,0.01651160392766352,5,183,2
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0009698,phenylpropanoid metabolic process,0.01677501719550637,163,183,8
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0010015,root morphogenesis,0.017352402152001956,327,183,11
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0098754,detoxification,0.018860151543778073,271,183,10
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:CC,GO:0005773,vacuole,0.03057630281916678,1083,183,19
cax2-2:shoot:flight_up,cax2-2,shoot,flight_up,GO:BP,GO:0006979,response to oxidative stress,0.03800475012690371,422,183,12
cax2-2:shoot:flight_down,cax2-2,shoot,flight_down,GO:BP,GO:0006858,extracellular transport,0.0066925019333782775,4,39,2
cax2-2:shoot:flight_down,cax2-2,shoot,flight_down,GO:MF,GO:0035197,siRNA binding,0.015986013977328073,9,39,2
cax2-2:shoot:flight_down,cax2-2,shoot,flight_down,GO:BP,GO:1990428,miRNA transport,0.016699542725715093,6,39,2
cax2-2:shoot:flight_down,cax2-2,shoot,flight_down,GO:MF,GO:0035198,miRNA binding,0.02922444910997023,12,39,2
cax2-2:shoot:flight_down,cax2-2,shoot,flight_down,GO:MF,GO:0061980,regulatory RNA binding,0.04636142129499031,15,39,2
