file	group	cond	label
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	FL	FLShoot_COL00_1
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	GC	GCShoot_COL00_1
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	FL	FLShoot_COL00_2
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	GC	GCShoot_COL00_2
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	FL	FLShoot_COL00_3
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	GC	GCShoot_COL00_3
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	FL	FLShoot_COL00_4
APEX5_HiSeq_Hisat_Counts_V12_COL00_shoot	ShootCOL00	GC	GCShoot_COL00_4
