gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT2G41810,170.15031935723007,4.724812127332022,0.281133861442562,16.806271941373172,2.195521137636828e-63,5.157279152308909e-59
AT1G02850,262.78056226194104,2.05055014884398,0.13505531397079648,15.183039367761406,4.580556168449439e-52,5.379863219843866e-48
AT1G08090,284.0242302361296,3.7527478297211823,0.26541720225878884,14.139052773460225,2.182016350462065e-45,1.7085188024117967e-41
AT5G07570,101.5080855337644,-2.955800299907614,0.21616490679652245,-13.67382126780611,1.4554668557396406e-42,8.547229110331039e-39
AT2G30750,184.72263811749434,4.115768033841178,0.31459160358533256,13.082892190810748,4.124432173805517e-39,1.9376582352538316e-35
AT3G47420,373.35154525773976,1.2089345459253282,0.10310159936878055,11.72566238862243,9.416157819304328e-32,3.6864257862576444e-28
AT2G15490,261.65772741423666,1.461478657864051,0.1280487527175496,11.413454850964351,3.582132152650826e-30,1.2020612037966844e-26
AT1G26390,136.25929389674053,7.740015389287434,0.689110037283258,11.23190052462682,2.842966929932357e-29,8.347661648013884e-26
AT5G26920,152.76060994405634,3.086707981239445,0.2813820493422243,10.969811288442598,5.338369500005016e-28,1.3933144395013091e-24
AT1G14540,107.71935386427353,2.5240146790729567,0.2400404666888311,10.514954890272245,7.371607451302171e-26,1.73159059031088e-22
AT1G26380,52.01344298597599,4.546562766613805,0.44844430072889035,10.138522798090943,3.726925707677736e-24,7.95868044303182e-21
AT3G44300,333.58111490289787,0.9284629579375472,0.09425106703620473,9.850954340717395,6.789618381797471e-23,1.329067798236855e-19
AT5G13320,61.80836128384983,5.082592296641612,0.5288953417800137,9.60982617002447,7.267156745261926e-22,1.3131193226630973e-18
AT1G05680,116.28890770700815,2.1489566670999616,0.22625908763383973,9.49776952419108,2.1443398521211063e-21,3.597895937594628e-18
AT3G63380,317.77617056146795,1.4095111267312666,0.15218001514373752,9.262130283006943,2.0039347294558146e-20,3.1381617863278054e-17
AT4G07960,147.14985962172716,1.1509776686692683,0.1249519471072019,9.211362410237536,3.220114761592622e-20,4.7275309843631684e-17
AT1G05650,67.0948231899036,3.5789098676003177,0.3921190223362778,9.127100864112316,7.035815844013384e-20,9.721842010345553e-17
AT1G21120,122.85614850967039,1.4245071158894023,0.15886495551827906,8.966780063243702,3.053089356677771e-19,3.984281610464491e-16
AT1G61130,244.8686094196061,1.101676431829767,0.12365486191127348,8.909285205625451,5.136262761526442e-19,6.350042750960849e-16
AT5G38910,38.13820544638337,4.5895305065062395,0.5160407048229025,8.893737380816301,5.908724438509416e-19,6.66736326116326e-16
AT2G31083,49.715592194416516,-2.0640813550626604,0.23210790341641854,-8.892766358582575,5.960605725177882e-19,6.66736326116326e-16
AT4G14630,147.60174106045744,2.120444364471314,0.24075815061903277,8.807362737333161,1.281245541700095e-18,1.3680208079334197e-15
AT1G80240,276.92463006503306,-1.566761536471688,0.18086168840603084,-8.662760755358757,4.604741416283432e-18,4.7028424290651226e-15
AT4G15330,310.3080589777438,-0.7494108577386223,0.0926691040221369,-8.086954823255894,6.117494438586478e-16,5.987497681766515e-13
AT4G23700,205.03263867310517,2.1158409470055926,0.2647759530359612,7.991061585257421,1.3378170213743504e-15,1.2570128732833397e-12
AT4G40070,102.60405835423616,-1.289541803992467,0.16365060233377296,-7.879847587498562,3.2778064998528527e-15,2.851691654871982e-12
AT4G36220,402.07999701522914,-0.9031278823938048,0.11459924261383694,-7.880749137558081,3.2542407056725927e-15,2.851691654871982e-12
AT3G28510,30.819134221541177,5.585852892223841,0.7140565530369101,7.822703773905572,5.170066775657349e-15,4.337316734292541e-12
AT2G34350,65.8370049473389,-1.8471784696706823,0.23626830516611363,-7.818139078671525,5.360994200045572e-15,4.342405302036913e-12
AT2G43890,35.51915214598059,4.377378803406307,0.5666548403565023,7.724947342993392,1.118995907633607e-14,8.761737956771143e-12
AT1G17170,258.27633907295194,0.7895286372487476,0.10241707146640189,7.708955410893133,1.2685172073337475e-14,9.612086838796687e-12
AT5G27600,553.8734493053091,0.6405035444452222,0.08343273921398386,7.67688500316995,1.6300363433529294e-14,1.1965485532925097e-11
AT5G40780,341.13439877793803,0.8412155652437094,0.11033605458639333,7.624122218227734,2.4570049936039006e-14,1.7489408272653222e-11
AT3G47380,45.275206907799344,3.2756372795041333,0.43068541523820425,7.605637812676889,2.83502219183964e-14,1.9586668025386218e-11
AT2G43570,91.14317368377644,1.957403526353457,0.2587013815117196,7.566266229099295,3.8410445291549806e-14,2.577889599710014e-11
AT4G11170,48.96585229232474,2.6486178330864156,0.35044474691962263,7.557875689013817,4.097053132593221e-14,2.6733271690170767e-11
AT4G01630,155.903364486133,0.9147583874334962,0.12109557085763094,7.554020192108884,4.2202470832589973e-14,2.6792865942095637e-11
AT5G64110,49.21917063878006,2.0566091762384757,0.2729109921095183,7.535823897533468,4.8526109837790397e-14,2.999679789709727e-11
