gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT2G41810,106.83860473190956,5.245767540930991,0.3492208922936142,15.021345104749663,5.321674741368139e-51,1.2084991170172906e-46
AT1G11080,428.75739492794173,1.1085092987167289,0.09345016807345889,11.86203643684575,1.8638597229454268e-32,2.116319522418385e-28
AT1G05680,94.04676957038743,1.8292600725262813,0.1689077767335198,10.829933990619296,2.4833427474768227e-27,1.8798076817483722e-23
AT1G60470,117.11342827248168,1.974380834170811,0.18281218592796844,10.800050467908935,3.4401442813493205e-27,1.953055912129043e-23
AT1G05650,46.56068192025673,2.9039372187441854,0.2722898584632124,10.664874685872741,1.4859923073277367e-26,6.749079861421115e-23
AT5G42600,299.9161531127546,-2.600127745181555,0.24893050932012165,-10.44519513611657,1.5413806756979813e-25,5.52227328871691e-22
AT1G02850,201.23810763937882,1.7733873761595709,0.16993349720351034,10.435772848456025,1.7022287648517488e-25,5.52227328871691e-22
AT4G15393,306.48370169819765,-1.8921075886169936,0.19358610319335937,-9.773984585696743,1.4561006273945117e-22,4.1333236434377457e-19
AT1G49570,96.45757567793243,4.355677987106473,0.4584031367389863,9.501850310388662,2.061934288230188e-21,5.2027184168243715e-18
AT2G15490,188.99037671200819,1.6020446358361913,0.17695849992651264,9.053222289415253,1.38810335680459e-19,3.1522439129675433e-16
AT4G33120,153.96017031363624,-1.1812118520945556,0.13274435598235781,-8.898396043682208,5.6659523565463805e-19,1.1697101096801069e-15
AT3G01680,506.19264180783324,0.8506953884011496,0.09701294088011402,8.76888568353387,1.8044312596599958e-18,3.1520638058168342e-15
AT5G16530,77.1282893309007,1.631885395311091,0.18591868314844556,8.777414769058593,1.6727518471197794e-18,3.1520638058168342e-15
AT2G34350,50.880249208584964,-2.3881238861095633,0.27413139412784415,-8.711603038781599,2.9960727676347e-18,4.859844034301172e-15
AT3G25790,157.37303767919042,-1.5418707570329673,0.17917752837486722,-8.605268590417957,7.613826015296765e-18,1.080639843633589e-14
AT1G26390,119.91515000302317,8.58210940007269,0.9967861611434271,8.609779845085363,7.320101874422313e-18,1.080639843633589e-14
AT2G22630,79.84859938168526,-2.2317576042457437,0.26000409335058805,-8.583547956825642,9.199092965633074e-18,1.1993924199281796e-14
AT3G02620,64.18004522066657,-2.142245796872643,0.2496858766214417,-8.579763604813675,9.506831458323674e-18,1.1993924199281796e-14
AT4G31330,143.01808067377092,1.6386222106511399,0.1952785949401955,8.391202380132711,4.811951629716646e-17,5.751295239959753e-14
AT1G13300,216.8248924093939,-1.5190109906037061,0.1827423968256033,-8.312307472104271,9.385885211225329e-17,1.06572033630858e-13
AT2G28860,29.125515285795053,-4.963455192334698,0.6071921898279098,-8.174438465259968,2.9724698433789494e-16,3.2143722701567886e-13
AT5G13320,39.92477201237748,3.9602459037319,0.4862975330947512,8.143668503784653,3.834782096362729e-16,3.958366664831873e-13
AT4G37235,31.088898777478253,-2.0607739778858147,0.2555057730924934,-8.065469335363362,7.295504713804053e-16,7.203200719381576e-13
AT5G14120,481.41453201912833,-0.6934696963378171,0.08755500682916043,-7.920388809870494,2.367690244334697e-15,2.2403282399415268e-12
AT5G23840,136.2881911568105,-1.396319771302666,0.17650636129382138,-7.910875058935024,2.5558593990510688e-15,2.3216404437220288e-12
AT3G21720,76.66177806117295,3.6007197685186223,0.46094841455727387,7.811546053319216,5.64907010359715e-15,4.646730958614441e-12
AT2G39510,303.0199078365907,1.0969803435090508,0.14043170458270124,7.811486350384868,5.651747161133153e-15,4.646730958614441e-12
AT4G01390,173.75381178454114,1.39091702733726,0.17809968236907556,7.809767029538356,5.729378961698197e-15,4.646730958614441e-12
AT5G39050,44.83445056120242,1.9947320989975812,0.25585279468763084,7.796405356575987,6.369555395501749e-15,4.987801154360318e-12
AT1G56600,36.60666365620082,2.5336794146207335,0.32661679647543235,7.75734573960073,8.672526691991797e-15,6.4711218261961244e-12
AT1G07550,57.6831601962468,-4.09999191254693,0.5289643888442246,-7.750979081040447,9.118670942722092e-15,6.4711218261961244e-12
AT5G13370,57.796475350741666,2.2097710835004665,0.2850139605444676,7.753202963388526,8.960323110128112e-15,6.4711218261961244e-12
AT3G60140,53.90470299235851,5.751088339043311,0.7476863391538568,7.691846216625696,1.4502687341246173e-14,9.980046267647252e-12
AT4G15550,187.18588274336764,0.9449793871773672,0.12317587278338961,7.671789659969826,1.696129344820023e-14,1.1328647438681735e-11
AT2G43890,22.522637237462092,4.256176511716701,0.5561422591592272,7.653035606665037,1.9628953207589148e-14,1.2735825668318341e-11
AT3G44300,241.0593349386522,0.9092602919650191,0.11892329761654588,7.645770931250338,2.0769713157427582e-14,1.3101650447000638e-11
AT3G26830,141.93680006313812,1.7349995551933257,0.22991571631063878,7.546241653394283,4.4799844922771033e-14,2.7496207523005606e-11
AT5G52710,23.07328843810773,-3.4172980382196783,0.457360055891812,-7.471789445093203,7.911152447225057e-14,4.7277463401061525e-11
AT1G22500,260.78699292580063,-1.179415520935983,0.1590865238015882,-7.413673344242175,1.2284828874927123e-13,7.15323535694154e-11
AT2G02120,89.32968674479243,1.403771822199187,0.18946005669278126,7.409328629492978,1.2694039104758303e-13,7.206723350748907e-11
AT5G47560,257.68054791368786,-1.2488689652433254,0.1690263091531258,-7.388606965983852,1.4837503684302564e-13,8.218167589434803e-11
AT5G48850,105.87379742802631,1.8409364239184165,0.250057685353482,7.362046966547201,1.8111122196479332e-13,9.792511284758313e-11
AT2G44460,51.5412618103414,6.915575806406804,0.940854287675268,7.350315449477642,1.9773962611838028e-13,1.0442951557028599e-10
AT5G17760,227.550331938366,0.7777701669460512,0.10706243612230217,7.2646410367271095,3.7403019047782565e-13,1.9304208171729416e-10
AT1G08430,559.6809715874168,-1.461715600103247,0.20260049234317337,-7.214768252523941,5.40259055336972e-13,2.7263873083660657e-10
AT4G30270,216.32621121556537,-0.8480945106689906,0.11810117015484568,-7.181084739101489,6.91604670037787e-13,3.414271837366979e-10
AT1G48800,54.912826251464224,1.9549210346263795,0.27346762879005676,7.148637823335162,8.764322738114403e-13,4.1464376054133333e-10
AT5G24380,438.1815582307509,0.6433484293208259,0.08997113281459618,7.1506094143171035,8.63934884630954e-13,4.1464376054133333e-10
AT2G43500,119.14375955485761,1.0135484843400415,0.1419491386971847,7.140222854766384,9.317972429101776e-13,4.3184048141320866e-10
AT5G49660,524.46836394755,0.7223718751643514,0.1017425812273647,7.099995561839178,1.2476089569629816e-12,5.66639036073447e-10
AT3G12520,309.6301687364139,0.6422506200544338,0.09059300632988104,7.0894061923033345,1.3468866212089684e-12,5.997342800202836e-10
AT5G63160,356.32799653263424,-1.1348764289042301,0.16028641038710922,-7.080303477776933,1.4383911305758174e-12,6.281620035431969e-10
AT5G57350,541.5061103503708,0.7261324490150335,0.10262208849843225,7.075790988468594,1.4859869084601293e-12,6.36703334041907e-10
AT1G53940,153.70220409082182,-1.6749273064216927,0.23774009658382197,-7.0452032723522935,1.8519095523650407e-12,7.646366186301401e-10
AT5G02600,106.64267009230812,1.1466558394904882,0.16275331168599788,7.045361028983217,1.849812510369091e-12,7.646366186301401e-10
AT3G20360,36.88863678588196,1.8719546550848374,0.2672965159457265,7.0032886454267524,2.500229761044722e-12,1.0138878150636534e-09
AT1G51830,280.3119963504487,-2.7940700763958635,0.40011014607824397,-6.983252246368844,2.8842386749597213e-12,1.1490908082396545e-09
AT5G26920,115.6839107121764,2.525183078987396,0.3618947553681282,6.977672490497183,3.001102487531957e-12,1.1750351101614347e-09
AT5G52790,273.50150559370184,-1.509151785797158,0.21675203486906197,-6.962572631481053,3.3411423702604645e-12,1.2860000353600828e-09
