gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT2G39518,17.26827108159002,-2.1188599288318337,0.442464733626914,-4.788765675093227,1.678102908064212e-06,0.022325481088886275
AT2G25470,53.399547428784494,-1.2629831063408818,0.26088259631076466,-4.841193411140426,1.290616794529214e-06,0.022325481088886275
AT4G22505,114.14756411155439,1.044712619344771,0.2293293246455714,4.555512562378906,5.225799218822382e-06,0.03522595372092356
AT4G22485,257.3299568347427,0.9639029117107493,0.21171998642237044,4.5527251725201445,5.295543253295785e-06,0.03522595372092356
AT4G29020,29.687901846042145,1.9616916811170817,0.46456013348043823,4.222686235300225,2.4140777934195336e-05,0.10705630321217825
AT2G32690,87.09110063700066,0.7398720884815629,0.17359567138732268,4.262042265044601,2.025671185435696e-05,0.10705630321217825
AT3G23250,32.22025801284879,-1.3892203440106117,0.3536226884400979,-3.9285384943447688,8.546367203187041e-05,0.324859626489144
AT5G46050,99.93115000312815,-0.8826601351166814,0.23739489457728286,-3.7181091728547484,0.0002007195288721618,0.43761670098629235
AT4G02330,139.19746448824907,-0.6941064779837152,0.18562510690109849,-3.739292004036592,0.0001845392666758974,0.43761670098629235
AT4G20830,339.0671194158383,-0.352228843528766,0.09514256443025688,-3.7021163517929256,0.00021380852047586443,0.43761670098629235
AT5G24380,78.01963630246166,0.7406562370131357,0.19539710097861532,3.7905180440430106,0.00015033341044943656,0.43761670098629235
AT4G23210,81.94459740075962,-1.045664724861226,0.27769814140995475,-3.765472536301756,0.0001662343958395365,0.43761670098629235
AT1G04800,13.392812073322412,1.6762083970815318,0.43899608304144605,3.8182764307791768,0.00013438729442500754,0.43761670098629235
AT3G59220,37.20897853445307,-1.8990351368775933,0.5179133220763676,-3.666704554469011,0.0002456963896590338,0.4669635382891123
AT2G44370,7.3543493864719185,-2.184980337582965,0.6175334242938876,-3.538238177279811,0.00040280653778853665,0.5954375754154102
AT4G21120,25.25171169405868,-1.7747284213251755,0.5002716916108083,-3.5475291748185596,0.00038886268111284534,0.5954375754154102
AT1G05135,22.13525857310404,1.2041486063335398,0.33797032111263314,3.56288268854306,0.0003668046227628348,0.5954375754154102
AT2G17740,24.05644185610425,-1.7242995963254841,0.4865519560796175,-3.54391668716943,0.0003942298003063211,0.5954375754154102
AT3G46690,15.413097994253082,-1.652760578920175,0.4747538492152269,-3.4813000076823086,0.0004989862564965331,0.698790858571566
AT1G73010,41.42610309599854,1.210184358435497,0.34922039713249287,3.4653885293428544,0.0005294659656996577,0.7044015207668247
AT1G66920,113.16319326268479,-0.6676852575734795,0.19513368551639765,-3.4216811710727004,0.0006223524630289717,0.7671580813362311
