gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G49570,59.96000838538269,3.1766602785980935,0.43288349703977497,7.338372334176117,2.1620700292344155e-13,4.913520348438133e-09
AT4G13390,340.36212351026717,0.887093137076735,0.14728621175242082,6.02292045210508,1.7129764567691599e-09,1.9464551478267964e-05
AT2G17870,181.31603115150872,0.7624328862320949,0.1316718295616732,5.79040246323138,7.021796518357173e-09,5.319244922539504e-05
AT5G19890,79.85047630425125,1.6897520420698215,0.31500228261080937,5.364253325610147,8.12847586945352e-08,0.00046181935652300175
AT3G05220,451.80497625257567,0.4367070471286274,0.08206095406267204,5.3217398227554495,1.0277949884036332e-07,0.00046715337812921933
AT5G14780,232.7123846683865,0.6405750416412114,0.1223614129316975,5.235106609947224,1.648896613800797e-07,0.0006245470740872818
AT1G54970,113.95137732619187,1.2961592244383437,0.2508825575793469,5.1663983217661755,2.3864792991385044e-07,0.0007747875507460235
AT4G08620,48.598148993099215,1.2782749597398255,0.27330726787062914,4.677061717747298,2.9101469118908414e-06,0.008256795493913243
AT2G21060,125.12803609396833,0.635087162747359,0.13648700120494567,4.653096317895701,3.269874128540842e-06,0.008256795493913243
AT5G46730,60.19443860348521,1.379872563107997,0.3044516248543025,4.532321230896189,5.83390425874323e-06,0.012052846198563514
AT4G01970,232.1568846218412,0.6471263224501628,0.14243864492926847,4.543193476542196,5.540835262087729e-06,0.012052846198563514
AT1G26250,291.42069222059274,0.8407751930376685,0.19454023625065556,4.321857571686974,1.5472105738324777e-05,0.029301589584097405
AT2G24980,348.093333738908,0.5833492380409931,0.1387080543731074,4.205590228177063,2.604016725262462e-05,0.036986802561446694
AT2G36120,323.5924619145469,0.4660097709519072,0.11014003566378976,4.231066098202791,2.3258630638129523e-05,0.036986802561446694
AT4G07960,102.44963814893296,0.8418668295780444,0.1997055884894126,4.215539664893634,2.4918158868930446e-05,0.036986802561446694
AT5G49080,313.156072522509,0.6274006763342382,0.1487593200146011,4.217555419537124,2.469651340490532e-05,0.036986802561446694
AT2G15440,133.91375564676918,0.5964603579921891,0.14457857201226992,4.125510092474626,3.6991395926135036e-05,0.049450968459843814
AT5G06630,275.63582538331275,0.6164359568604333,0.1516053700032479,4.0660562145471975,4.781540674913143e-05,0.060369607432264494
AT2G47240,124.00714901457057,0.6204122978713837,0.15911383836445933,3.899172468269504,9.652200654078038e-05,0.11545048003398815
AT5G05250,46.82381174859374,1.0036563721616742,0.26031011788677266,3.855617984846197,0.00011543763775918261,0.1311717877857592
AT5G38940,105.84054216598591,0.950496992948618,0.24730052155271762,3.8434896415938145,0.0001212971213322712,0.13126658949510453
AT3G05770,45.144451308716896,1.122782646636579,0.29349611296684724,3.8255452015591307,0.00013048298886452915,0.13478892749705862
AT1G60750,47.36697411290723,1.0265883530240056,0.27069892637560367,3.7923621152437845,0.00014922110747335454,0.14744342993215023
AT4G28850,49.251808284863756,1.435315405524271,0.38336987188479105,3.7439441927653796,0.0001811539059884434,0.17153765281222352
AT4G19680,86.57007570009358,1.0041789682005744,0.26989109230150815,3.7206821449251772,0.0001986853807640811,0.17885599882731834
AT3G23450,14.525672549848807,1.8756735264476512,0.50513124876365,3.7132399372212967,0.0002046227215308579,0.17885599882731834
AT4G13310,88.74644451844732,0.8012281474480503,0.2169459369383733,3.6932157327087944,0.00022143601569841678,0.18638351454674887
AT3G17110,30.19110537744585,1.0832842011523616,0.29438829756511975,3.679780107131246,0.00023343515555778932,0.18946597661451142
AT2G05510,61.94019834348493,1.4426674845858019,0.39658585218101283,3.637717978722368,0.0002750643732163583,0.21555561881775723
AT3G60160,179.82359516894527,0.6426267740543645,0.17950258328866903,3.5800419263098697,0.0003435390825417218,0.2378952802736235
AT3G21790,14.826068849998565,2.006268763043611,0.5678260277050715,3.5332455103408282,0.0004104910807409912,0.2378952802736235
AT4G08410,202.70323392104928,0.6559840017271513,0.18572819117949596,3.531957090419189,0.0004124962838307403,0.2378952802736235
AT2G05520,26.102876410198093,2.6154694153354376,0.7355073850559726,3.5560070075114187,0.0003765340380216833,0.2378952802736235
AT1G23200,91.09807588867095,-0.6142500194297353,0.1722173263493148,-3.5667144093494354,0.00036148506198009124,0.2378952802736235
AT2G20520,60.94008626238424,1.2085547414206324,0.3428020527235882,3.525517807780244,0.00042265575978698764,0.2378952802736235
